ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1213505,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1224703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1224702
1214089,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,1225096,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225098
1214691,23,186,0,6,0,0,10000,0,1,0,0,0,0,0,0,29214,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,15,29213
1215170,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,1225778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225769
1215177,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,1225779,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225771
1215179,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,1225780,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225772
1215184,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,1225782,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225774
1215751,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226113,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1226109
1215767,109,0,0,6,0,0,0,1,1,0,0,0,20,0,0,1226118,0,1,0,0,0,1,0,0,0,0,0,0,0,8388608,268435456,0,0,1,0,1226119
1215768,4,0,1,6,0,0,0,1,1,0,0,0,0,0,0,1226118,0,1,0,0,0,1,20,0,0,0,0,0,0,8388608,268435456,0,0,1,0,1226119
1215770,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,410144,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,1,0,1226121
1215779,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226127,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1226126
1215797,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226136,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1226137
1215799,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1233451,0,1,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,1,0,1226138
1216107,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226357,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1226359
1216196,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226406,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1226407
1216203,23,0,3,6,0,0,1000,0,1,0,0,0,0,0,0,1219239,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1219235
1216287,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226461,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1226460
1216296,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226466,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1226467
1216386,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226534,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1226529
1216833,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,25695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1226814
1216834,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,25696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1226814
1216919,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226868,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1226869
1216941,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,400015,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,400016
1217077,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1226957,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1226956
1217468,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1227200,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1227196
1217533,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1234067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227245
1217710,23,186,0,6,0,0,30000,0,1,0,0,0,0,0,0,28008,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,7,28009
1217711,23,186,0,6,0,0,45000,0,1,0,0,0,0,0,0,28010,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,7,28011
1217826,23,0,0,6,0,0,100,0,1,0,0,0,0,0,0,1227421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227417
1218085,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1227572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227571
1218086,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1227572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227571
1218087,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1227572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227571
1218088,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,1227572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227571
1218093,23,0,0,6,0,0,6000,0,1,0,0,0,0,0,0,1227571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227576
1218284,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,1227694,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227692
1218340,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1227737,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1227736
1218789,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1228008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1228007
1219203,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1228267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1228268
1219307,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4397,0,0,0,0,0,0,0,1,0,1228332
1219308,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,89504,0,0,0,0,0,0,0,1,0,1228332
1219366,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,18941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1228366
1219372,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1228372,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1228371
1219479,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1228463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1228460
1219546,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1228509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1228503
1220391,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1229228
1220582,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90106,0,0,0,0,0,0,0,120,0,1229332
1220583,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458888,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,1229332
1221091,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1229730,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,22,1229714
1221126,226,0,0,6,0,0,60000,0,1,0,0,0,0,0,0,1229741,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1229739
1221518,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1230102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1230099
1221523,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1231834,0,1,0,0,0,1,50,0,0,2000,0,0,16,0,0,0,0,87,16,1230106
1221571,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1230145,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230137
1221748,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,1230270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230268
1222067,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,1230510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230509
1222068,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1230511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230510
1222090,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1230511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230510
1222091,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1230511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230510
1222092,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,1230511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230510
1222176,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1230579,0,1,0,0,0,1,0,0,0,2200,0,0,0,0,0,0,0,1,0,1230558
1222200,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1230596,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230595
1222276,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1230641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230636
1222278,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1230637,0,1,0,0,0,1,50,0,0,2000,0,0,16,0,0,0,0,87,16,1230638
1222279,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1230616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1230639
1222295,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1230647,0,1,0,0,0,1,0,0,0,2200,0,0,0,0,0,0,0,1,0,1230646
1222346,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90516,0,0,0,0,0,0,0,1,0,1230517
1222381,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1230695,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230697
1222382,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1230695,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230697
1222383,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1230695,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230697
1222384,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,1230695,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230697
1222385,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,1230695,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1230697
1222745,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1230996,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,7,1230990
1222939,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,15578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231102
1222985,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1231124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231126
1223017,23,0,0,6,0,0,200,0,1,0,0,0,0,0,0,1231157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231147
1223027,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231138,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231152
1223046,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231163
1223061,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90539,0,0,0,0,0,0,0,1,0,1231173
1223098,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1231227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231202
1223099,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1231230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231203
1223100,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1231231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231204
1223171,23,0,1,6,0,0,250,0,1,0,0,0,0,0,0,1231248,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231249
1223187,42,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1231261,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1231258
1223198,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1231312,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231264
1223203,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231266,0,1,0,0,0,1,150,0,0,0,0,0,0,0,0,0,0,1,0,1231267
1223385,23,0,1,6,0,0,500,0,1,0,0,0,0,0,0,1231561,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1231376
1223428,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231404
1223447,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231424,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231420
1223492,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1232893,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1231456
1223539,23,0,2,6,0,0,1000,0,1,0,0,0,0,0,0,1231500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231383
1223541,109,0,0,6,0,0,0,1,1,0,0,0,20,0,0,1231491,0,1,0,0,0,1,0,0,0,0,0,0,0,1179648,8,0,32768,1,0,1231492
1223549,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235353,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1231498
1223565,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231507
1223623,23,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,1231546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231547
1223627,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231550
1223630,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1231552,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1231553
1223631,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1231555,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1231554
1223670,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,1231587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231585
1223688,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1231601,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1231595
1223698,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1231603,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231604
1223704,42,0,1,6,0,0,0,1,1,0,0,0,0,0,0,1231607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231605
1223735,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1231629,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231628
1223829,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231695,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1231694
1223833,226,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,1231708,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1231698
1223915,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1231765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231764
1223992,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1231809,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231807
1224029,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1230123,0,1,0,0.10000000149,0,1,15000,0,0,0,0,0,16,0,0,0,0,87,16,1231834
1224062,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1231859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231854
1224063,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1231858,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231855
1224096,42,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1230943,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1231874
1224138,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1231899,0,1,0,0,0,1,0,0,0,1300,0,0,0,0,0,0,0,63,0,1231900
1224139,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1231906,0,1,0,0,0,1,0,0,0,1300,0,0,0,0,0,0,0,63,0,1231900
1224148,23,0,0,6,0,0,30000,1,1,0,0,0,0,0,0,26264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231902
1224207,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1231951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1231947
1224325,361,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1232028,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232026
1224336,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1232062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232036
1224345,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1232046,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1232043
1224347,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1232045,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232044
1224351,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1232050,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232047
1224410,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90611,0,0,0,0,0,0,0,1,0,1232054
1224414,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90612,0,0,0,0,0,0,0,1,0,1232077
1224428,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90613,0,0,0,0,0,0,0,1,0,1232079
1224481,23,0,0,6,0,0,400,0,1,0,0,0,0,0,0,1232090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232088
1224630,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1232169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232170
1224640,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90624,0,0,0,0,0,0,0,1,0,1232176
1224661,23,0,0,6,0,0,600,0,1,0,0,0,0,0,0,1232191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1232190
1224662,23,0,1,6,0,0,600,0,1,0,0,0,0,0,0,1232192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1232190
1224723,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1222487,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,458491
1224724,23,0,5,6,0,0,5000,0,1,0,0,0,0,0,0,1222487,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,456463
1224956,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,1232670,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232333
1225599,361,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1232676,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232677
1225601,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1232679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232678
1225657,23,0,1,6,0,0,4000,0,1,0,0,0,0,0,0,1232706,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232703
1225681,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1232718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232323
1225713,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1232736,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232737
1225714,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1232736,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232737
1225715,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,1232736,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232737
1225814,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1232796,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1232795
1226084,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,1232959,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1232958
1226291,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1233078,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1233079
1226587,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1233280,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1232057
1226679,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1233362,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1233348
1227049,23,0,0,6,0,0,1020000,1,1,0,0,0,0,0,0,1233545,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1233543
1227829,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1233835,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,1226977
1227832,23,0,0,6,0,0,200,0,1,0,0,0,0,0,0,1233832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1233840
1227853,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1233854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1233853
1227885,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,1233883,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1233880
1228139,109,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1233988,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,8192,1,0,1227228
1228219,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1233955,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234039
1228233,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1234048,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234046
1228244,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1234055,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234056
1228464,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1234213,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234214
1228531,23,0,1,6,0,0,4000,0,1,0,0,0,0,0,0,1233027,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1233028
1228533,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,1234256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1231588
1228610,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1234306,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234307
1228641,23,0,2,6,0,0,3000,0,1,0,0,0,0,0,0,1234325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458590
1228668,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1226406,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1226407
1228699,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1234354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234355
1229163,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1234804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234722
1229441,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,1234852,0,1,0,0.49142858386,0,1,175,0,0,0,0,0,0,0,0,0,0,1,0,1234863
1229443,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,1234864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1234865
1230162,4,0,1,6,0,0,0,1,1,0,0,0,0,0,0,16959,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16958
1230536,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1235322
1230559,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235336,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1235335
1230567,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235341,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1235340
1230575,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235348,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1235347
1230585,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235355,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1235354
1230591,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1235361,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1235358
1230633,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,12579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11180
